origin,race,sex,year,total_pop,pop_0,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,pop_10,pop_11,pop_12,pop_13,pop_14,pop_15,pop_16,pop_17,pop_18,pop_19,pop_20,pop_21,pop_22,pop_23,pop_24,pop_25,pop_26,pop_27,pop_28,pop_29,pop_30,pop_31,pop_32,pop_33,pop_34,pop_35,pop_36,pop_37,pop_38,pop_39,pop_40,pop_41,pop_42,pop_43,pop_44,pop_45,pop_46,pop_47,pop_48,pop_49,pop_50,pop_51,pop_52,pop_53,pop_54,pop_55,pop_56,pop_57,pop_58,pop_59,pop_60,pop_61,pop_62,pop_63,pop_64,pop_65,pop_66,pop_67,pop_68,pop_69,pop_70,pop_71,pop_72,pop_73,pop_74,pop_75,pop_76,pop_77,pop_78,pop_79,pop_80,pop_81,pop_82,pop_83,pop_84,pop_85,pop_86,pop_87,pop_88,pop_89,pop_90,pop_91,pop_92,pop_93,pop_94,pop_95,pop_96,pop_97,pop_98,pop_99,pop_100
0,3,0,2038,5005324,62787,63029,63261,63466,63656,63845,64001,64114,64205,64279,64343,64373,64363,64309,64224,64125,64031,63958,63899,63806,63688,63570,63408,63229,63013,69864,70325,69047,69921,69853,72428,73016,72026,71682,70207,69166,68559,69260,70760,68810,68709,68012,67802,68868,70430,71946,73633,72801,70923,67047,65211,62866,62344,61395,59215,59737,58200,56959,57542,52784,51245,50605,48348,48371,46368,45674,45475,46076,45213,42322,40619,39317,39300,40147,38963,37333,35965,34291,33617,30163,28075,26125,23796,21592,18898,16578,14306,12777,11244,9515,8085,7069,4892,4076,3276,2607,1940,1464,1125,790,1352
0,3,0,2039,5040322,62692,62948,63185,63386,63573,63754,63940,64093,64205,64303,64379,64442,64481,64479,64438,64380,64325,64295,64284,64270,64207,64107,63966,63783,63582,63343,70165,70610,69313,70167,70076,72629,73185,72175,71821,70339,69280,68661,69346,70835,68868,68743,68027,67801,68848,70396,71885,73550,72696,70787,66905,65049,62692,62143,61176,58975,59470,57919,56658,57202,52454,50894,50236,47964,47960,45937,45199,44946,45491,44580,41675,39942,38595,38510,39257,38009,36327,34904,33165,32396,28942,26812,24823,22491,20280,17635,15356,13147,11640,10144,8495,7137,6165,4210,3459,2740,2144,1568,1163,876,1422
0,3,0,2040,5074443,62579,62853,63104,63310,63494,63672,63849,64032,64185,64303,64404,64479,64550,64598,64609,64595,64581,64590,64623,64657,64672,64626,64505,64343,64138,63914,63653,70451,70875,69560,70393,70278,72807,73333,72317,71953,70457,69389,68748,69423,70896,68904,68758,68027,67786,68816,70344,71810,73447,72565,70636,66744,64871,62498,61927,60940,58718,59181,57623,56335,56849,52108,50525,49847,47560,47519,45474,44688,44381,44867,43908,40988,39221,37827,37668,38310,36995,35257,33775,31970,31096,27651,25493,23468,21137,18931,16345,14118,11984,10510,9064,7504,6229,5309,3575,2894,2255,1735,1245,906,1529
0,3,0,2041,5107686,62455,62742,63010,63231,63419,63594,63768,63941,64124,64283,64404,64504,64587,64668,64729,64766,64796,64847,64919,64997,65060,65094,65026,64883,64699,64472,64226,63947,70717,71122,69788,70597,70459,72964,73473,72452,72071,70569,69483,68825,69485,70934,68922,68759,68014,67762,68767,70280,71717,73319,72419,70469,66567,64672,62289,61693,60686,58438,58875,57305,56001,56479,51742,50138,49436,47127,47045,44974,44138,43778,44203,43191,40254,38452,37010,36775,37303,35916,34120,32576,30697,29720,26301,24117,22063,19744,17552,15038,12874,10827,9399,8012,6552,5369,4513,2991,2384,1825,1378,970,1619
0,3,0,2042,5140063,62332,62620,62901,63137,63340,63520,63690,63860,64035,64222,64385,64505,64613,64705,64799,64886,64968,65063,65178,65295,65402,65483,65496,65407,65241,65034,64784,64520,64221,70965,71348,69994,70780,70620,73113,73605,72573,72183,70667,69566,68888,69525,70953,68927,68748,67990,67722,68708,70198,71599,73175,72254,70283,66370,64457,62062,61439,60407,58143,58548,56973,55650,56091,51358,49730,48997,46658,46533,44436,43550,43138,43495,42426,39472,37634,36139,35822,36230,34768,32912,31296,29348,28279,24893,22688,20615,18319,16152,13722,11637,9687,8315,7002,5651,4567,3780,2465,1932,1452,1076,1723
0,3,0,2043,5171571,62197,62497,62779,63029,63247,63442,63617,63783,63954,64133,64324,64485,64614,64731,64838,64956,65088,65235,65393,65555,65702,65828,65886,65878,65767,65576,65347,65081,64795,64476,71193,71554,70178,70941,70771,73253,73724,72687,72282,70754,69634,68928,69546,70960,68918,68726,67949,67669,68630,70092,71466,73014,72071,70076,66155,64222,61816,61164,60113,57826,58209,56625,55282,55680,50952,49292,48521,46154,45983,43860,42924,42453,42739,41611,38637,36763,35213,34806,35088,33547,31623,29937,27935,26775,23431,21216,19132,16872,14745,12413,10418,8576,7273,6044,4810,3829,3118,1999,1539,1134,1868
0,3,0,2044,5202226,62067,62364,62657,62907,63139,63349,63539,63711,63877,64052,64235,64423,64594,64732,64864,64996,65160,65356,65567,65771,65964,66130,66232,66270,66239,66103,65891,65645,65358,65051,64711,71400,71738,70339,71095,70913,73380,73836,72788,72368,70827,69681,68949,69554,70954,68898,68688,67898,67598,68528,69970,71314,72833,71867,69851,65921,63968,61546,60872,59797,57496,57852,56258,54891,55246,50515,48819,48007,45612,45393,43245,42258,41722,41932,40741,37750,35833,34224,33722,33871,32243,30254,28513,26459,25213,21921,19707,17627,15416,13342,11120,9229,7506,6284,5149,4036,3163,2531,1593,1203,2005
0,3,0,2045,5232060,61951,62235,62524,62785,63017,63241,63446,63632,63806,63976,64154,64335,64534,64712,64865,65023,65200,65429,65688,65948,66182,66393,66536,66616,66633,66578,66420,66191,65923,65615,65287,64925,71585,71901,70494,71241,71042,73500,73933,72877,72441,70877,69709,68956,69549,70937,68862,68639,67829,67503,68412,69831,71146,72631,71646,69605,65667,63691,61259,60558,59470,57151,57477,55869,54477,54779,50043,48309,47454,45031,44763,42589,41544,40941,41070,39815,36802,34838,33167,32567,32570,30856,28819,27023,24924,23597,20370,18173,16110,13961,11959,9857,8082,6489,5359,4324,3335,2569,2019,1245,2142
0,3,0,2046,5261116,61854,62120,62395,62653,62896,63119,63338,63539,63728,63905,64079,64254,64446,64652,64846,65024,65228,65470,65764,66070,66359,66613,66801,66922,66980,66973,66895,66720,66470,66180,65852,65502,65115,71747,72056,70639,71372,71164,73606,74018,72952,72491,70908,69722,68951,69534,70904,68815,68572,67737,67394,68279,69675,70959,72412,71405,69339,65389,63399,60951,60232,59123,56786,57080,55456,54031,54274,49532,47759,46862,44411,44090,41884,40781,40107,40151,38826,35789,33775,32041,31331,31185,29402,27318,25474,23337,21938,18793,16624,14594,12522,10605,8639,6991,5538,4504,3576,2711,2051,1580,2261
0,3,0,2047,5289433,61782,62024,62281,62524,62764,62999,63216,63432,63635,63827,64008,64179,64365,64564,64786,65006,65229,65499,65805,66145,66483,66789,67023,67189,67287,67322,67290,67196,67001,66730,66417,66066,65694,65285,71902,72202,70772,71496,71273,73700,74090,73003,72522,70928,69724,68936,69501,70859,68750,68482,67631,67269,68130,69498,70755,72174,71145,69048,65096,63083,60632,59888,58758,56400,56658,55010,53547,53727,48981,47170,46228,43748,43368,41128,39964,39216,39168,37768,34705,32641,30835,30012,29730,27880,25755,23869,21707,20249,17199,15075,13095,11115,9298,7479,5969,4658,3727,2909,2166,1607,2583
0,3,0,2048,5317047,61727,61953,62186,62410,62635,62867,63096,63310,63528,63734,63930,64108,64289,64483,64698,64946,65212,65501,65834,66187,66559,66915,67200,67413,67555,67628,67641,67592,67477,67262,66968,66633,66257,65864,65447,72048,72335,70897,71606,71369,73780,74139,73036,72540,70933,69717,68905,69458,70796,68663,68378,67509,67128,67962,69306,70531,71916,70858,68741,64778,62755,60295,59524,58373,55990,56202,54526,53022,53139,48388,46538,45550,43036,42593,40320,39092,38262,38117,36636,33547,31424,29547,28626,28207,26295,24136,22217,20047,18542,15605,13541,11628,9754,8054,6390,5023,3859,3034,2326,1698,2815
0,3,0,2049,5344003,61685,61899,62115,62316,62522,62738,62965,63190,63406,63627,63836,64030,64218,64408,64617,64858,65152,65484,65838,66217,66599,66993,67327,67590,67780,67899,67948,67944,67875,67738,67502,67185,66826,66427,66027,65601,72182,72460,71008,71703,71451,73837,74170,73056,72545,70928,69694,68862,69397,70711,68562,68258,67371,66969,67779,69096,70288,71632,70554,68410,64447,62409,59937,59141,57961,55546,55708,54000,52454,52505,47754,45862,44820,42273,41764,39455,38157,37241,36990,35426,32304,30124,28192,27172,26618,24653,22470,20531,18369,16831,14024,12038,10209,8456,6884,5383,4164,3145,2427,1825,3029
0,3,0,2050,5370346,61668,61859,62061,62245,62427,62626,62836,63061,63285,63505,63729,63936,64139,64338,64542,64777,65065,65425,65820,66221,66631,67033,67406,67720,67957,68124,68221,68253,68227,68138,67978,67719,67379,66996,66590,66182,65739,72308,72571,71108,71786,71510,73875,74187,73062,72540,70908,69658,68803,69315,70611,68446,68123,67215,66796,67577,68868,70019,71330,70226,68065,64100,62044,59559,58731,57516,55065,55171,53430,51843,51826,47072,45135,44037,41454,40877,38528,37155,36147,35783,34125,30976,28756,26771,25655,24969,22961,20771,18824,16684,15133,12471,10581,8855,7234,5801,4465,3395,2519,1905,3257
0,3,0,2051,5396130,61673,61842,62021,62191,62356,62531,62724,62932,63156,63384,63607,63829,64045,64259,64473,64703,64984,65339,65761,66204,66636,67066,67448,67799,68087,68302,68446,68525,68537,68489,68378,68196,67913,67550,67160,66746,66323,65871,72421,72669,71194,71848,71551,73899,74192,73061,72518,70877,69604,68722,69220,70495,68314,67969,67044,66605,67358,68615,69734,71005,69884,67701,63732,61656,59155,58286,57031,54543,54592,52817,51187,51097,46338,44355,43196,40578,39925,37532,36079,34977,34484,32734,29576,27318,25287,24079,23269,21232,19050,17109,15011,13465,10967,9188,7580,6101,4813,3644,2721,1980,3460
0,3,0,2052,5421403,61696,61848,62004,62152,62302,62460,62629,62820,63027,63255,63486,63707,63938,64166,64394,64634,64910,65258,65676,66146,66620,67071,67481,67843,68167,68432,68625,68752,68809,68801,68730,68598,68391,68086,67714,67315,66887,66454,65989,72521,72754,71257,71892,71578,73912,74187,73043,72485,70829,69529,68629,69109,70365,68164,67801,66855,66396,67115,68346,69426,70667,69522,67316,63341,61241,58716,57802,56505,53977,53968,52159,50481,50312,45549,43516,42296,39638,38903,36463,34926,33715,33094,31268,28105,25815,23744,22453,21531,19481,17321,15404,13365,11847,9528,7873,6397,5067,3930,2923,2139,3639
0,3,0,2053,5446194,61729,61871,62011,62134,62263,62406,62558,62725,62915,63126,63357,63586,63816,64059,64301,64555,64842,65184,65595,66061,66562,67056,67487,67876,68213,68512,68754,68931,69037,69073,69043,68949,68793,68564,68251,67870,67457,67019,66572,66095,72607,72816,71302,71922,71594,73917,74165,73012,72435,70759,69442,68520,68984,70217,68000,67614,66650,66164,66857,68055,69106,70308,69139,66907,62923,60791,58237,57276,55933,53367,53296,51449,49719,49468,44701,42618,41328,38629,37804,35315,33683,32362,31627,29726,26566,24252,22151,20787,19767,17721,15601,13726,11768,10297,8170,6653,5317,4141,3153,2300,3872
0,3,0,2054,5470518,61761,61905,62034,62141,62246,62367,62504,62654,62820,63014,63228,63457,63695,63937,64194,64462,64762,65115,65521,65981,66477,66998,67472,67881,68247,68559,68835,69060,69216,69302,69316,69263,69146,68966,68728,68407,68013,67590,67138,66679,66186,72671,72861,71333,71941,71602,73905,74133,72965,72363,70675,69340,68397,68840,70053,67818,67411,66421,65918,66577,67752,68766,69927,68732,66472,62469,60301,57716,56703,55316,52711,52573,50683,48899,48560,43791,41654,40287,37543,36623,34074,32348,30934,30083,28111,24965,22635,20519,19096,17991,15969,13908,12096,10238,8834,6907,5535,4347,3326,2482,4141
0,3,0,2055,5494391,61797,61937,62068,62164,62252,62350,62465,62600,62749,62919,63116,63328,63566,63815,64072,64355,64669,65036,65452,65907,66397,66915,67413,67866,68252,68594,68883,69142,69347,69481,69545,69537,69461,69319,69130,68886,68549,68146,67709,67246,66772,66256,72716,72892,71352,71950,71594,73881,74084,72897,72279,70576,69224,68255,68682,69873,67620,67185,66179,65650,66285,67429,68405,69523,68296,65997,61973,59767,57149,56086,54651,52004,51793,49857,48015,47584,42811,40616,39168,36376,35346,32739,30937,29431,28467,26430,23309,20977,18861,17392,16223,14243,12261,10530,8790,7473,5750,4531,3493,2622,4449
0,3,0,2056,5517829,61834,61974,62100,62198,62276,62356,62449,62561,62695,62848,63021,63216,63437,63686,63950,64233,64562,64943,65375,65837,66323,66834,67330,67807,68238,68599,68918,69191,69428,69613,69725,69766,69734,69637,69484,69288,69029,68684,68265,67817,67339,66842,66308,72748,72910,71363,71942,71574,73841,74013,72816,72180,70463,69091,68101,68508,69675,67398,66944,65915,65371,65976,67089,68020,69089,67820,65478,61432,59184,56536,55419,53933,51240,50952,48967,47066,46533,41756,39500,37965,35114,33973,31329,29451,27856,26782,24691,21611,19291,17187,15694,14479,12561,10678,9047,7441,6225,4709,3644,2754,4754
0,3,0,2057,5540835,61863,62011,62138,62231,62310,62380,62454,62545,62656,62795,62951,63122,63326,63557,63821,64111,64440,64836,65281,65761,66254,66760,67250,67724,68178,68586,68924,69225,69478,69694,69857,69946,69964,69909,69801,69640,69430,69163,68803,68372,67911,67409,66894,66347,72768,72920,71358,71926,71540,73779,73930,72721,72068,70331,68945,67930,68317,69454,67163,66680,65641,65074,65647,66724,67607,68616,67300,64912,60843,58556,55873,54700,53156,50416,50045,48008,46043,45401,40620,38298,36662,33754,32519,29842,27891,26215,25037,22905,19883,17588,15519,14016,12779,10946,9178,7664,6204,5102,3789,2877,5047
0,3,0,2058,5563400,61879,62041,62173,62269,62343,62414,62478,62549,62640,62756,62898,63052,63231,63446,63691,63982,64317,64714,65174,65666,66177,66691,67176,67645,68095,68525,68910,69232,69511,69744,69939,70078,70145,70139,70075,69958,69784,69566,69283,68911,68466,67982,67463,66933,66373,72779,72913,71344,71893,71484,73705,73832,72612,71936,70187,68781,67743,68103,69218,66907,66408,65350,64759,65296,66332,67157,68098,66732,64297,60206,57876,55157,53922,52317,49529,49070,46974,44940,44180,39396,36994,35255,32317,30985,28278,26263,24514,23243,21084,18136,15888,13869,12378,11145,9415,7778,6394,5089,4110,2992,5326
0,3,0,2059,5585516,61885,62056,62203,62305,62381,62446,62512,62573,62643,62740,62858,62998,63161,63351,63580,63853,64189,64591,65051,65558,66082,66613,67107,67571,68017,68443,68849,69217,69519,69777,69988,70161,70276,70320,70306,70232,70101,69920,69688,69392,69006,68538,68035,67504,66961,66394,72774,72897,71313,71839,71415,73615,73720,72483,71791,70027,68600,67534,67875,68962,66640,66119,65040,64422,64918,65903,66662,67532,66112,63631,59517,57141,54381,53080,51412,48574,48019,45858,43748,42864,38068,35588,33768,30798,29373,26644,24575,22765,21413,19244,16389,14206,12257,10803,9593,7985,6492,5249,4101,3248,5588
0,3,0,2060,5607166,61878,62063,62218,62334,62417,62484,62544,62607,62667,62742,62842,62958,63107,63280,63486,63741,64059,64463,64929,65436,65973,66517,67029,67501,67942,68365,68769,69157,69503,69785,70021,70210,70360,70451,70487,70464,70376,70238,70042,69797,69487,69078,68591,68076,67531,66980,66400,72759,72866,71261,71773,71332,73512,73589,72341,71630,69851,68397,67311,67627,68694,66356,65811,64708,64060,64505,65431,66122,66914,65441,62911,58772,56345,53543,52171,50437,47545,46884,44652,42462,41433,36633,34098,32195,29202,27687,24947,22835,20980,19562,17404,14660,12562,10704,9306,8142,6669,5332,4234,3243,5940
0,3,1,2014,1998730,29768,33300,33367,32549,32791,32776,34112,34632,33937,33564,32727,32467,32346,32540,33489,32382,32415,32366,32608,33392,34291,35636,37103,37096,36536,34822,34130,33163,32938,32401,31466,31934,31219,30372,31343,28914,28076,28115,27117,27123,26310,25966,26441,26872,26985,25557,24824,24156,24692,25713,25446,24949,24284,23725,24139,22195,21399,21083,19790,19125,17546,16436,15019,14589,14212,13318,12469,12499,9472,9017,8412,7871,7069,6437,6089,5220,4853,4304,3922,3605,3011,2769,2402,2073,2035,1663,1439,1197,1000,872,692,591,440,326,255,175,142,86,73,42,114
0,3,1,2015,2021980,30040,29828,33358,33420,32588,32836,32814,34153,34642,33976,33600,32771,32509,32377,32585,33548,32465,32525,32522,32787,33567,34494,35818,37265,37243,36661,34912,34216,33234,33019,32467,31528,31981,31258,30418,31361,28938,28077,28097,27118,27118,26302,25934,26406,26824,26921,25503,24747,24077,24596,25584,25300,24784,24122,23542,23937,21991,21176,20840,19546,18874,17297,16188,14780,14338,13948,13051,12199,12206,9240,8776,8175,7633,6837,6212,5855,5003,4633,4089,3709,3391,2814,2574,2223,1906,1855,1504,1292,1063,883,756,596,501,366,269,206,137,113,67,55,100
0,3,1,2016,2045354,30309,30102,29897,33403,33460,32623,32880,32851,34196,34664,34017,33636,32818,32557,32416,32645,33634,32590,32675,32698,32982,33753,34685,35985,37416,37383,36780,35007,34299,33299,33096,32531,31581,32015,31301,30469,31376,28968,28074,28085,27111,27103,26281,25894,26364,26769,26847,25438,24658,23982,24484,25447,25141,24604,23944,23347,23721,21768,20942,20582,19289,18612,17038,15930,14531,14079,13674,12774,11922,11904,9000,8527,7933,7386,6597,5975,5613,4778,4404,3870,3493,3173,2616,2378,2044,1740,1677,1349,1150,936,769,649,507,420,303,219,164,107,88,51,102
0,3,1,2017,2068824,30580,30373,30173,29953,33436,33496,32658,32921,32892,34245,34695,34060,33676,32871,32613,32472,32731,33766,32755,32852,32893,33185,33929,34863,36145,37556,37507,36896,35109,34380,33352,33169,32586,31616,32050,31350,30511,31388,28995,28068,28080,27092,27075,26253,25855,26315,26706,26760,25359,24555,23872,24358,25292,24966,24410,23755,23136,23485,21530,20691,20312,19021,18338,16770,15666,14274,13808,13390,12487,11634,11595,8753,8270,7679,7129,6347,5731,5362,4545,4171,3643,3271,2955,2418,2188,1866,1573,1507,1200,1015,814,663,548,426,347,246,176,128,83,67,97
